;time;id;x;y;angle;type;speed;pos;lane;slope
303898;6,485555555555556;pv_6_4741;4908,98;4284,73;136,55;opti_driver_6;45,108;0,0016;-816623833#4.11_0;0,0
303899;6,485625;pv_6_4741;4910,61;4281,99;148,72;opti_driver_6;45,9;0,00479;-816623833#4.11_0;0,0
303900;6,485694444444444;pv_6_4741;4912,25;4279,25;149,21;opti_driver_6;45,936;0,007980000000000001;-816623833#4.11_0;0,0
303901;6,485763888888889;pv_6_4741;4913,85;4276,57;149,21;opti_driver_6;45,072;0,01111;-816623833#4.11_0;0,0
303902;6,485833333333333;pv_6_4741;4915,48;4273,82;149,21;opti_driver_6;46,007999999999996;0,01431;-816623833#4.11_0;0,0
303903;6,485902777777778;pv_6_4741;4917,11;4271,09;149,21;opti_driver_6;45,684;0,01748;-816623833#4.11_0;0,0
303904;6,485972222222222;pv_6_4741;4918,73;4268,37;149,21;opti_driver_6;45,612;0,020649999999999998;-816623833#4.11_0;0,0
303905;6,485972222222222;pv_6_4754_0;4908,37;4285,76;128,13;opti_driver_6;44,496;0,00041;-816623833#4.11_0;0,0
303906;6,486041666666667;pv_6_4741;4920,35;4265,64;149,21;opti_driver_6;45,72;0,02382;-816623833#4.11_0;0,0
303907;6,486041666666667;pv_6_4754_0;4909,96;4283,09;145,69;opti_driver_6;44,676;0,0035099999999999997;-816623833#4.11_0;0,0
303908;6,486111111111111;pv_6_4741;4921,96;4262,94;149,24;opti_driver_6;45,36;0,026969999999999997;-816623833#4.11_0;0,0
303909;6,486111111111111;pv_6_4754_0;4911,55;4280,41;149,21;opti_driver_6;44,892;0,00663;-816623833#4.11_0;0,0
303910;6,486180555555555;pv_6_4741;4923,6;4260,18;149,26;opti_driver_6;46,152;0,03018;-816623833#4.11_0;0,0
303911;6,486180555555555;pv_6_4754_0;4913,16;4277,72;149,21;opti_driver_6;45,144;0,00976;-816623833#4.11_0;0,0
303912;6,48625;pv_6_4741;4925,21;4257,48;149,26;opti_driver_6;45,36;0,03333;-816623833#4.11_0;0,0
303913;6,48625;pv_6_4754_0;4914,79;4274,98;149,21;opti_driver_6;45,9;0,01295;-816623833#4.11_0;0,0
303914;6,486319444444445;pv_6_4741;4926,83;4254,75;149,26;opti_driver_6;45,612;0,0365;-816623833#4.11_0;0,0
303915;6,486319444444445;pv_6_4754_0;4916,4;4272,28;149,21;opti_driver_6;45,324;0,0161;-816623833#4.11_0;0,0
303916;6,4863888888888885;pv_6_4741;4928,47;4252,0;149,26;opti_driver_6;46,188;0,039700000000000006;-816623833#4.11_0;0,0
303917;6,4863888888888885;pv_6_4754_0;4918,01;4269,58;149,21;opti_driver_6;45,216;0,01924;-816623833#4.11_0;0,0
303918;6,486458333333333;pv_6_4741;4930,1;4249,26;149,26;opti_driver_6;45,792;0,04288;-816623833#4.11_0;0,0
303919;6,486458333333333;pv_6_4754_0;4919,64;4266,84;149,21;opti_driver_6;45,972;0,02243;-816623833#4.11_0;0,0
303920;6,486527777777778;pv_6_4741;4931,73;4246,52;149,26;opti_driver_6;46,007999999999996;0,046079999999999996;-816623833#4.11_0;0,0
303921;6,486527777777778;pv_6_4754_0;4921,24;4264,16;149,23;opti_driver_6;44,892;0,02555;-816623833#4.11_0;0,0
303922;6,486597222222223;pv_6_4628_0;4908,22;4286,01;126,12;opti_driver_6;35,712;0,00011999999999999999;-816623833#4.11_0;0,0
303923;6,486597222222223;pv_6_4741;4933,35;4243,78;149,26;opti_driver_6;45,792;0,04926;-816623833#4.11_0;0,0
303924;6,486597222222223;pv_6_4754_0;4922,84;4261,46;149,26;opti_driver_6;45,216;0,02869;-816623833#4.11_0;0,0
303925;6,486666666666666;pv_6_4628_0;4909,5;4283,86;143,63;opti_driver_6;36,072;0,00262;-816623833#4.11_0;0,0
303926;6,486666666666666;pv_6_4741;4934,96;4241,08;149,26;opti_driver_6;45,36;0,05241;-816623833#4.11_0;0,0
303927;6,486666666666666;pv_6_4754_0;4924,48;4258,71;149,26;opti_driver_6;46,044;0,03189;-816623833#4.11_0;0,0
303928;6,486736111111111;pv_6_4628_0;4910,78;4281,72;149,21;opti_driver_6;35,82;0,00511;-816623833#4.11_0;0,0
303929;6,486736111111111;pv_6_4741;4936,58;4238,36;149,26;opti_driver_6;45,431999999999995;0,055560000000000005;-816623833#4.11_0;0,0
303930;6,486736111111111;pv_6_4754_0;4926,09;4255,99;149,26;opti_driver_6;45,576;0,03505;-816623833#4.11_0;0,0
303931;6,486805555555556;pv_6_4628_0;4912,07;4279,55;149,21;opti_driver_6;36,288000000000004;0,00763;-816623833#4.11_0;0,0
303932;6,486805555555556;pv_6_4741;4938,2;4235,64;149,26;opti_driver_6;45,684;0,05873;-816623833#4.11_0;0,0
303933;6,486805555555556;pv_6_4754_0;4927,68;4253,32;149,26;opti_driver_6;44,748;0,03816;-816623833#4.11_0;0,0
303934;6,486875;pv_6_4628_0;4913,34;4277,42;149,21;opti_driver_6;35,82;0,010119999999999999;-816623833#4.11_0;0,0
303935;6,486875;pv_6_4741;4939,81;4232,92;149,26;opti_driver_6;45,504000000000005;0,06189;-816623833#4.11_0;0,0
303936;6,486875;pv_6_4754_0;4929,3;4250,6;149,26;opti_driver_6;45,576;0,04133;-816623833#4.11_0;0,0
303937;6,486944444444444;pv_6_4628_0;4914,64;4275,23;149,21;opti_driver_6;36,75600000000001;0,01267;-816623833#4.11_0;0,0
303938;6,486944444444444;pv_6_4741;4941,42;4230,22;149,26;opti_driver_6;45,324;0,06504;-816623833#4.11_0;0,0
303939;6,486944444444444;pv_6_4754_0;4930,92;4247,87;149,26;opti_driver_6;45,792;0,04451;-816623833#4.11_0;0,0
303940;6,487013888888889;pv_6_4628_0;4915,93;4273,06;149,21;opti_driver_6;36,252;0,015189999999999999;-816623833#4.11_0;0,0
303941;6,487013888888889;pv_6_4741;4943,04;4227,5;149,26;opti_driver_6;45,504000000000005;0,0682;-816623833#4.11_0;0,0
303942;6,487013888888889;pv_6_4754_0;4932,53;4245,17;149,26;opti_driver_6;45,18000000000001;0,04764;-816623833#4.11_0;0,0
303943;6,4870833333333335;pv_6_4628_0;4917,23;4270,89;149,21;opti_driver_6;36,36;0,01771;-816623833#4.11_0;0,0
303944;6,4870833333333335;pv_6_4741;4944,81;4224,89;147,07;opti_driver_6;45,504000000000005;0,07135999999999999;-816623833#4.11_0;0,0
303945;6,4870833333333335;pv_6_4754_0;4934,13;4242,47;149,26;opti_driver_6;45,216;0,05078;-816623833#4.11_0;0,0
