;time;id;x;y;angle;type;speed;pos;lane;slope
274163;6,207152777777778;pv_6_11615_1;4923,71;4260,0;149,26;opti_driver_6;40,68000000000001;0,03039;-816623833#4.11_0;0,0
274164;6,207152777777778;pv_6_11728_0;4991,02;4165,61;137,57;opti_driver_6;40,104000000000006;0,14667;-816623833#4.11_0;0,0
274165;6,207152777777778;pv_6_1210;4933,48;4243,57;149,26;opti_driver_6;41,148;0,04951;-816623833#4.11_0;0,0
274166;6,207152777777778;pv_6_1458;4913,45;4277,23;149,21;opti_driver_6;42,480000000000004;0,01034;-816623833#4.11_0;0,0
274167;6,207152777777778;pv_6_4625_0;4965,36;4194,76;145,71;opti_driver_6;41,292;0,10782;-816623833#4.11_0;0,0
274168;6,207152777777778;pv_6_468;4978,05;4179,91;139,26;opti_driver_6;41,04;0,12737;-816623833#4.11_0;0,0
274169;6,207152777777778;pv_6_632_1;5017,23;4137,17;136,85;opti_driver_6;40,5;0,18535;-816623833#4.11_0;0,0
274170;6,207152777777778;pv_6_6575_1;4943,46;4226,87;148,78;opti_driver_6;40,824;0,06897;-816623833#4.11_0;0,0
274171;6,207152777777778;pv_6_8119;5030,44;4123,09;136,85;opti_driver_6;40,068000000000005;0,20466;-816623833#4.11_0;0,0
274172;6,207152777777778;pv_6_8171_1;5043,66;4108,98;136,85;opti_driver_6;40,392;0,22399000000000002;-816623833#4.11_0;0,0
274173;6,207152777777778;pv_6_8175;5004,03;4151,37;137,57;opti_driver_6;40,716;0,16597;-816623833#4.11_0;0,0
274174;6,207152777777778;pv_6_858_1;4954,35;4210,91;145,71;opti_driver_6;41,04;0,08828;-816623833#4.11_0;0,0
274175;6,207222222222223;pv_6_11615_1;4925,15;4257,59;149,26;opti_driver_6;40,428000000000004;0,0332;-816623833#4.11_0;0,0
274176;6,207222222222223;pv_6_11728_0;4992,92;4163,52;137,57;opti_driver_6;40,752;0,1495;-816623833#4.11_0;0,0
274177;6,207222222222223;pv_6_1210;4934,94;4241,11;149,26;opti_driver_6;41,076;0,05236;-816623833#4.11_0;0,0
274178;6,207222222222223;pv_6_1458;4914,93;4274,75;149,21;opti_driver_6;41,544;0,01323;-816623833#4.11_0;0,0
274179;6,207222222222223;pv_6_4625_0;4967,14;4192,57;142,95;opti_driver_6;40,788000000000004;0,11066;-816623833#4.11_0;0,0
274180;6,207222222222223;pv_6_468;4979,89;4177,78;139,24;opti_driver_6;40,536;0,13019;-816623833#4.11_0;0,0
274181;6,207222222222223;pv_6_632_1;5019,12;4135,16;136,85;opti_driver_6;39,636;0,18811000000000003;-816623833#4.11_0;0,0
274182;6,207222222222223;pv_6_6575_1;4945,04;4224,55;146,78;opti_driver_6;40,356;0,07177;-816623833#4.11_0;0,0
274183;6,207222222222223;pv_6_8119;5032,34;4121,06;136,85;opti_driver_6;40,032;0,20743999999999999;-816623833#4.11_0;0,0
274184;6,207222222222223;pv_6_8171_1;5045,59;4106,93;136,85;opti_driver_6;40,572;0,22681;-816623833#4.11_0;0,0
274185;6,207222222222223;pv_6_8175;5005,94;4149,29;137,57;opti_driver_6;40,608;0,16879;-816623833#4.11_0;0,0
274186;6,207222222222223;pv_6_858_1;4955,96;4208,55;145,71;opti_driver_6;41,22;0,09114;-816623833#4.11_0;0,0
274187;6,207291666666666;pv_6_11615_1;4926,6;4255,14;149,26;opti_driver_6;40,968;0,03604;-816623833#4.11_0;0,0
274188;6,207291666666666;pv_6_11728_0;4994,85;4161,42;137,57;opti_driver_6;41,004000000000005;0,15234999999999999;-816623833#4.11_0;0,0
274189;6,207291666666666;pv_6_1210;4936,39;4238,67;149,26;opti_driver_6;40,931999999999995;0,05521;-816623833#4.11_0;0,0
274190;6,207291666666666;pv_6_1458;4916,39;4272,3;149,21;opti_driver_6;41,004000000000005;0,01607;-816623833#4.11_0;0,0
274191;6,207291666666666;pv_6_4625_0;4968,98;4190,44;139,32;opti_driver_6;40,536;0,11347;-816623833#4.11_0;0,0
274192;6,207291666666666;pv_6_468;4981,79;4175,69;138,29;opti_driver_6;40,608;0,13301;-816623833#4.11_0;0,0
274193;6,207291666666666;pv_6_632_1;5021,01;4133,14;136,85;opti_driver_6;39,888;0,19088;-816623833#4.11_0;0,0
274194;6,207291666666666;pv_6_6575_1;4946,65;4222,2;145,71;opti_driver_6;41,004000000000005;0,07462;-816623833#4.11_0;0,0
274195;6,207291666666666;pv_6_8119;5034,26;4119,0;136,85;opti_driver_6;40,536;0,21025;-816623833#4.11_0;0,0
274196;6,207291666666666;pv_6_8171_1;5047,53;4104,86;136,85;opti_driver_6;40,86;0,22963999999999998;-816623833#4.11_0;0,0
274197;6,207291666666666;pv_6_8175;5007,83;4147,21;137,57;opti_driver_6;40,536;0,1716;-816623833#4.11_0;0,0
274198;6,207291666666666;pv_6_858_1;4957,56;4206,21;145,71;opti_driver_6;40,788000000000004;0,09398000000000001;-816623833#4.11_0;0,0
274199;6,207361111111111;pv_6_11615_1;4928,05;4252,71;149,26;opti_driver_6;40,788000000000004;0,038880000000000005;-816623833#4.11_0;0,0
274200;6,207361111111111;pv_6_11728_0;4996,75;4159,34;137,57;opti_driver_6;40,608;0,15516999999999997;-816623833#4.11_0;0,0
274201;6,207361111111111;pv_6_1210;4937,84;4236,25;149,26;opti_driver_6;40,608;0,05803;-816623833#4.11_0;0,0
274202;6,207361111111111;pv_6_1458;4917,85;4269,84;149,21;opti_driver_6;41,184;0,01893;-816623833#4.11_0;0,0
274203;6,207361111111111;pv_6_4625_0;4970,83;4188,29;139,26;opti_driver_6;40,896;0,11631;-816623833#4.11_0;0,0
274204;6,207361111111111;pv_6_468;4983,72;4173,59;137,57;opti_driver_6;41,076;0,13586;-816623833#4.11_0;0,0
274205;6,207361111111111;pv_6_632_1;5022,92;4131,11;136,85;opti_driver_6;40,14;0,19366;-816623833#4.11_0;0,0
274206;6,207361111111111;pv_6_6575_1;4948,25;4219,85;145,71;opti_driver_6;40,896;0,07745999999999999;-816623833#4.11_0;0,0
274207;6,207361111111111;pv_6_8119;5036,18;4116,96;136,85;opti_driver_6;40,284;0,21305000000000002;-816623833#4.11_0;0,0
274208;6,207361111111111;pv_6_8171_1;5049,45;4102,81;136,85;opti_driver_6;40,464;0,23246;-816623833#4.11_0;0,0
274209;6,207361111111111;pv_6_8175;5009,76;4145,15;137,26;opti_driver_6;40,572;0,17442;-816623833#4.11_0;0,0
274210;6,207361111111111;pv_6_858_1;4959,13;4203,9;145,71;opti_driver_6;40,284;0,09677;-816623833#4.11_0;0,0
274211;6,207430555555556;pv_6_11615_1;4929,49;4250,28;149,26;opti_driver_6;40,572;0,04169;-816623833#4.11_0;0,0
274212;6,207430555555556;pv_6_11728_0;4998,62;4157,28;137,57;opti_driver_6;40,032;0,15794999999999998;-816623833#4.11_0;0,0
274213;6,207430555555556;pv_6_1210;4939,29;4233,8;149,26;opti_driver_6;41,04;0,060880000000000004;-816623833#4.11_0;0,0
274214;6,207430555555556;pv_6_1458;4919,32;4267,38;149,21;opti_driver_6;41,364000000000004;0,02181;-816623833#4.11_0;0,0
274215;6,207430555555556;pv_6_4625_0;4972,72;4186,1;139,26;opti_driver_6;41,544;0,1192;-816623833#4.11_0;0,0
274216;6,207430555555556;pv_6_468;4985,64;4171,49;137,57;opti_driver_6;40,931999999999995;0,1387;-816623833#4.11_0;0,0
274217;6,207430555555556;pv_6_632_1;5024,82;4129,08;136,85;opti_driver_6;40,104000000000006;0,19644999999999999;-816623833#4.11_0;0,0
274218;6,207430555555556;pv_6_6575_1;4949,8;4217,57;145,71;opti_driver_6;39,78;0,08022;-816623833#4.11_0;0,0
274219;6,207430555555556;pv_6_8119;5038,11;4114,9;136,85;opti_driver_6;40,716;0,21588;-816623833#4.11_0;0,0
274220;6,207430555555556;pv_6_8171_1;5051,39;4100,73;136,85;opti_driver_6;40,968;0,2353;-816623833#4.11_0;0,0
274221;6,207430555555556;pv_6_8175;5011,64;4143,14;136,86;opti_driver_6;39,672;0,17717;-816623833#4.11_0;0,0
274222;6,207430555555556;pv_6_858_1;4960,75;4201,53;145,71;opti_driver_6;41,292;0,09964;-816623833#4.11_0;0,0
274223;6,2075;pv_6_11615_1;4930,95;4247,83;149,26;opti_driver_6;41,184;0,04455;-816623833#4.11_0;0,0
274224;6,2075;pv_6_11728_0;5000,51;4155,22;137,57;opti_driver_6;40,32;0,16075;-816623833#4.11_0;0,0
274225;6,2075;pv_6_1210;4940,71;4231,41;149,26;opti_driver_6;40,068000000000005;0,06366;-816623833#4.11_0;0,0
274226;6,2075;pv_6_1458;4920,79;4264,9;149,22;opti_driver_6;41,436;0,02468;-816623833#4.11_0;0,0
274227;6,2075;pv_6_4625_0;4974,57;4183,95;139,26;opti_driver_6;40,968;0,12204000000000001;-816623833#4.11_0;0,0
274228;6,2075;pv_6_468;4987,54;4169,41;137,57;opti_driver_6;40,572;0,14152;-816623833#4.11_0;0,0
274229;6,2075;pv_6_632_1;5026,76;4127,0;136,85;opti_driver_6;40,86;0,19929;-816623833#4.11_0;0,0
274230;6,2075;pv_6_6575_1;4951,42;4215,2;145,71;opti_driver_6;41,4;0,08309;-816623833#4.11_0;0,0
274231;6,2075;pv_6_8119;5040,05;4112,84;136,85;opti_driver_6;40,752;0,21871000000000002;-816623833#4.11_0;0,0
274232;6,2075;pv_6_8171_1;5053,3;4098,7;136,85;opti_driver_6;40,104000000000006;0,23809;-816623833#4.11_0;0,0
274233;6,2075;pv_6_8175;5013,53;4141,12;136,85;opti_driver_6;39,852000000000004;0,17994;-816623833#4.11_0;0,0
274234;6,2075;pv_6_858_1;4962,35;4199,17;145,71;opti_driver_6;41,004000000000005;0,10249;-816623833#4.11_0;0,0
274235;6,207569444444444;pv_6_11615_1;4932,38;4245,43;149,26;opti_driver_6;40,176;0,04735;-816623833#4.11_0;0,0
274236;6,207569444444444;pv_6_11728_0;5002,39;4153,17;137,57;opti_driver_6;39,96;0,16353;-816623833#4.11_0;0,0
274237;6,207569444444444;pv_6_1210;4942,19;4228,93;149,26;opti_driver_6;41,4;0,06653;-816623833#4.11_0;0,0
274238;6,207569444444444;pv_6_1458;4922,28;4262,41;149,25;opti_driver_6;41,76;0,027579999999999997;-816623833#4.11_0;0,0
274239;6,207569444444444;pv_6_4625_0;4976,43;4181,79;139,26;opti_driver_6;41,004000000000005;0,12489;-816623833#4.11_0;0,0
274240;6,207569444444444;pv_6_468;4989,4;4167,37;137,57;opti_driver_6;39,852000000000004;0,14429;-816623833#4.11_0;0,0
274241;6,207569444444444;pv_6_632_1;5028,73;4124,91;136,85;opti_driver_6;41,328;0,20216;-816623833#4.11_0;0,0
274242;6,207569444444444;pv_6_6575_1;4953,05;4212,81;145,71;opti_driver_6;41,507999999999996;0,08598;-816623833#4.11_0;0,0
274243;6,207569444444444;pv_6_8119;5041,97;4110,78;136,85;opti_driver_6;40,536;0,22152000000000002;-816623833#4.11_0;0,0
274244;6,207569444444444;pv_6_8171_1;5055,25;4096,62;136,85;opti_driver_6;41,076;0,24094;-816623833#4.11_0;0,0
274245;6,207569444444444;pv_6_8175;5015,45;4139,07;136,85;opti_driver_6;40,356;0,18274;-816623833#4.11_0;0,0
274246;6,207569444444444;pv_6_858_1;4963,96;4196,81;145,71;opti_driver_6;41,22;0,10535;-816623833#4.11_0;0,0
274247;6,207638888888889;pv_6_11615_1;4933,85;4242,95;149,26;opti_driver_6;41,436;0,05022;-816623833#4.11_0;0,0
274248;6,207638888888889;pv_6_11728_0;5004,3;4151,08;137,57;opti_driver_6;40,788000000000004;0,16636;-816623833#4.11_0;0,0
274249;6,207638888888889;pv_6_1210;4943,71;4226,51;148,47;opti_driver_6;41,292;0,0694;-816623833#4.11_0;0,0
274250;6,207638888888889;pv_6_1458;4923,74;4259,95;149,26;opti_driver_6;41,184;0,030440000000000002;-816623833#4.11_0;0,0
274251;6,207638888888889;pv_6_4625_0;4978,24;4179,69;139,26;opti_driver_6;39,96;0,12766;-816623833#4.11_0;0,0
274252;6,207638888888889;pv_6_468;4991,26;4165,34;137,57;opti_driver_6;39,636;0,14704;-816623833#4.11_0;0,0
274253;6,207638888888889;pv_6_4884;4909,06;4284,59;137,69;opti_driver_6;41,868;0,00177;-816623833#4.11_0;0,0
274254;6,207638888888889;pv_6_632_1;5030,67;4122,83;136,85;opti_driver_6;40,968;0,205;-816623833#4.11_0;0,0
274255;6,207638888888889;pv_6_6575_1;4954,64;4210,48;145,71;opti_driver_6;40,752;0,08881;-816623833#4.11_0;0,0
274256;6,207638888888889;pv_6_8119;5043,94;4108,69;136,85;opti_driver_6;41,364000000000004;0,22440000000000002;-816623833#4.11_0;0,0
274257;6,207638888888889;pv_6_8171_1;5057,16;4094,58;136,85;opti_driver_6;40,248;0,24373;-816623833#4.11_0;0,0
274258;6,207638888888889;pv_6_8175;5017,41;4136,98;136,85;opti_driver_6;41,292;0,18561000000000002;-816623833#4.11_0;0,0
274259;6,207638888888889;pv_6_858_1;4965,57;4194,46;145,71;opti_driver_6;41,004000000000005;0,1082;-816623833#4.11_0;0,0
274260;6,207708333333334;pv_6_11615_1;4935,31;4240,5;149,26;opti_driver_6;41,184;0,053079999999999995;-816623833#4.11_0;0,0
274261;6,207708333333334;pv_6_11728_0;5006,23;4148,96;137,57;opti_driver_6;41,328;0,16923;-816623833#4.11_0;0,0
274262;6,207708333333334;pv_6_1210;4945,31;4224,17;146,45;opti_driver_6;40,824;0,07224;-816623833#4.11_0;0,0
274263;6,207708333333334;pv_6_1458;4925,23;4257,44;149,26;opti_driver_6;42,192;0,03337;-816623833#4.11_0;0,0
274264;6,207708333333334;pv_6_4625_0;4980,09;4177,56;139,15;opti_driver_6;40,536;0,13047999999999998;-816623833#4.11_0;0,0
274265;6,207708333333334;pv_6_468;4993,17;4163,25;137,57;opti_driver_6;40,68000000000001;0,14986000000000002;-816623833#4.11_0;0,0
274266;6,207708333333334;pv_6_4884;4910,56;4282,09;148,45;opti_driver_6;41,940000000000005;0,00468;-816623833#4.11_0;0,0
274267;6,207708333333334;pv_6_632_1;5032,61;4120,77;136,85;opti_driver_6;40,716;0,20783000000000001;-816623833#4.11_0;0,0
274268;6,207708333333334;pv_6_6575_1;4956,23;4208,14;145,71;opti_driver_6;40,68000000000001;0,09162999999999999;-816623833#4.11_0;0,0
274269;6,207708333333334;pv_6_8119;5045,85;4106,65;136,85;opti_driver_6;40,284;0,22719999999999999;-816623833#4.11_0;0,0
274270;6,207708333333334;pv_6_8171_1;5059,11;4092,51;136,85;opti_driver_6;40,896;0,24656999999999998;-816623833#4.11_0;0,0
274271;6,207708333333334;pv_6_8175;5019,34;4134,93;136,85;opti_driver_6;40,572;0,18843000000000001;-816623833#4.11_0;0,0
274272;6,207708333333334;pv_6_858_1;4967,38;4192,3;142,48;opti_driver_6;40,644;0,11102;-816623833#4.11_0;0,0
274273;6,207777777777777;pv_6_11615_1;4936,76;4238,06;149,26;opti_driver_6;40,752;0,055909999999999994;-816623833#4.11_0;0,0
274274;6,207777777777777;pv_6_11728_0;5008,14;4146,88;137,57;opti_driver_6;40,644;0,17205;-816623833#4.11_0;0,0
274275;6,207777777777777;pv_6_1210;4946,91;4221,81;145,71;opti_driver_6;41,004000000000005;0,07508;-816623833#4.11_0;0,0
274276;6,207777777777777;pv_6_1458;4926,71;4254,96;149,26;opti_driver_6;41,507999999999996;0,03626;-816623833#4.11_0;0,0
274277;6,207777777777777;pv_6_4625_0;4982,02;4175,45;138,18;opti_driver_6;41,25600000000001;0,13334000000000001;-816623833#4.11_0;0,0
274278;6,207777777777777;pv_6_468;4995,11;4161,13;137,57;opti_driver_6;41,4;0,15274000000000001;-816623833#4.11_0;0,0
274279;6,207777777777777;pv_6_4884;4912,02;4279,63;149,21;opti_driver_6;41,292;0,007549999999999999;-816623833#4.11_0;0,0
274280;6,207777777777777;pv_6_632_1;5034,51;4118,74;136,85;opti_driver_6;40,068000000000005;0,21062;-816623833#4.11_0;0,0
274281;6,207777777777777;pv_6_6575_1;4957,84;4205,79;145,71;opti_driver_6;41,076;0,09448000000000001;-816623833#4.11_0;0,0
274282;6,207777777777777;pv_6_8119;5047,79;4104,58;136,85;opti_driver_6;40,788000000000004;0,23003;-816623833#4.11_0;0,0
274283;6,207777777777777;pv_6_8171_1;5061,04;4090,44;136,85;opti_driver_6;40,788000000000004;0,24941;-816623833#4.11_0;0,0
274284;6,207777777777777;pv_6_8175;5021,25;4132,88;136,85;opti_driver_6;40,356;0,19122999999999998;-816623833#4.11_0;0,0
274285;6,207777777777777;pv_6_858_1;4969,21;4190,18;139,26;opti_driver_6;40,248;0,11381999999999999;-816623833#4.11_0;0,0
274286;6,207847222222222;pv_6_11615_1;4938,2;4235,63;149,26;opti_driver_6;40,824;0,05875;-816623833#4.11_0;0,0
274287;6,207847222222222;pv_6_11728_0;5010,05;4144,84;137,2;opti_driver_6;40,176;0,17484;-816623833#4.11_0;0,0
274288;6,207847222222222;pv_6_1210;4948,5;4219,49;145,71;opti_driver_6;40,536;0,07790000000000001;-816623833#4.11_0;0,0
274289;6,207847222222222;pv_6_1458;4928,16;4252,53;149,26;opti_driver_6;40,752;0,03909000000000001;-816623833#4.11_0;0,0
274290;6,207847222222222;pv_6_4625_0;4983,93;4173,36;137,57;opti_driver_6;40,788000000000004;0,13618;-816623833#4.11_0;0,0
274291;6,207847222222222;pv_6_468;4996,98;4159,08;137,57;opti_driver_6;40,032;0,15552000000000002;-816623833#4.11_0;0,0
274292;6,207847222222222;pv_6_4884;4913,5;4277,16;149,21;opti_driver_6;41,436;0,01042;-816623833#4.11_0;0,0
274293;6,207847222222222;pv_6_632_1;5036,43;4116,69;136,85;opti_driver_6;40,428000000000004;0,21342;-816623833#4.11_0;0,0
274294;6,207847222222222;pv_6_6575_1;4959,43;4203,45;145,71;opti_driver_6;40,716;0,09731000000000001;-816623833#4.11_0;0,0
274295;6,207847222222222;pv_6_8119;5049,71;4102,53;136,85;opti_driver_6;40,464;0,23284;-816623833#4.11_0;0,0
274296;6,207847222222222;pv_6_8171_1;5062,99;4088,36;136,85;opti_driver_6;41,004000000000005;0,25225;-816623833#4.11_0;0,0
274297;6,207847222222222;pv_6_8175;5023,17;4130,84;136,85;opti_driver_6;40,392;0,19403;-816623833#4.11_0;0,0
274298;6,207847222222222;pv_6_858_1;4971,06;4188,03;139,26;opti_driver_6;40,788000000000004;0,11665;-816623833#4.11_0;0,0
274299;6,207916666666667;pv_6_11615_1;4939,62;4233,25;149,26;opti_driver_6;39,852000000000004;0,061520000000000005;-816623833#4.11_0;0,0
274300;6,207916666666667;pv_6_11728_0;5011,93;4142,82;136,85;opti_driver_6;39,744;0,1776;-816623833#4.11_0;0,0
274301;6,207916666666667;pv_6_1210;4950,09;4217,14;145,71;opti_driver_6;40,86;0,08073999999999999;-816623833#4.11_0;0,0
274302;6,207916666666667;pv_6_1458;4929,63;4250,04;149,26;opti_driver_6;41,580000000000005;0,04197;-816623833#4.11_0;0,0
274303;6,207916666666667;pv_6_4625_0;4985,84;4171,27;137,57;opti_driver_6;40,716;0,139;-816623833#4.11_0;0,0
274304;6,207916666666667;pv_6_468;4998,87;4157,01;137,57;opti_driver_6;40,284;0,15832;-816623833#4.11_0;0,0
274305;6,207916666666667;pv_6_4884;4914,96;4274,7;149,21;opti_driver_6;41,112;0,01328;-816623833#4.11_0;0,0
274306;6,207916666666667;pv_6_632_1;5038,38;4114,62;136,85;opti_driver_6;41,004000000000005;0,21627000000000002;-816623833#4.11_0;0,0
274307;6,207916666666667;pv_6_6575_1;4961,03;4201,12;145,71;opti_driver_6;40,68000000000001;0,10014;-816623833#4.11_0;0,0
274308;6,207916666666667;pv_6_8119;5051,64;4100,47;136,85;opti_driver_6;40,716;0,23567;-816623833#4.11_0;0,0
274309;6,207916666666667;pv_6_8171_1;5064,94;4086,29;136,85;opti_driver_6;41,004000000000005;0,2551;-816623833#4.11_0;0,0
274310;6,207916666666667;pv_6_8175;5025,1;4128,78;136,85;opti_driver_6;40,644;0,19686;-816623833#4.11_0;0,0
274311;6,207916666666667;pv_6_858_1;4972,9;4185,89;139,26;opti_driver_6;40,608;0,11946999999999999;-816623833#4.11_0;0,0
274312;6,207986111111111;pv_6_11615_1;4941,08;4230,79;149,26;opti_driver_6;41,148;0,06437000000000001;-816623833#4.11_0;0,0
274313;6,207986111111111;pv_6_11728_0;5013,85;4140,78;136,85;opti_driver_6;40,284;0,1804;-816623833#4.11_0;0,0
274314;6,207986111111111;pv_6_1210;4951,69;4214,81;145,71;opti_driver_6;40,752;0,08356999999999999;-816623833#4.11_0;0,0
274315;6,207986111111111;pv_6_1458;4931,05;4247,66;149,26;opti_driver_6;39,96;0,04475;-816623833#4.11_0;0,0
274316;6,207986111111111;pv_6_4625_0;4987,71;4169,22;137,57;opti_driver_6;39,924;0,14178;-816623833#4.11_0;0,0
274317;6,207986111111111;pv_6_468;5000,73;4154,99;137,57;opti_driver_6;39,528000000000006;0,16106;-816623833#4.11_0;0,0
274318;6,207986111111111;pv_6_4884;4916,43;4272,22;149,21;opti_driver_6;41,616;0,01617;-816623833#4.11_0;0,0
274319;6,207986111111111;pv_6_632_1;5040,34;4112,53;136,85;opti_driver_6;41,25600000000001;0,21913;-816623833#4.11_0;0,0
274320;6,207986111111111;pv_6_6575_1;4962,64;4198,76;145,71;opti_driver_6;41,112;0,10299;-816623833#4.11_0;0,0
274321;6,207986111111111;pv_6_8119;5053,57;4098,41;136,85;opti_driver_6;40,608;0,23849;-816623833#4.11_0;0,0
274322;6,207986111111111;pv_6_8171_1;5066,88;4084,22;136,85;opti_driver_6;40,86;0,25794;-816623833#4.11_0;0,0
274323;6,207986111111111;pv_6_8175;5027,05;4126,7;136,85;opti_driver_6;40,968;0,1997;-816623833#4.11_0;0,0
274324;6,207986111111111;pv_6_858_1;4974,75;4183,75;139,26;opti_driver_6;40,86;0,12231;-816623833#4.11_0;0,0
274325;6,208055555555555;pv_6_11615_1;4942,54;4228,34;149,26;opti_driver_6;41,04;0,06722;-816623833#4.11_0;0,0
274326;6,208055555555555;pv_6_11728_0;5015,76;4138,74;136,85;opti_driver_6;40,284;0,1832;-816623833#4.11_0;0,0
274327;6,208055555555555;pv_6_1210;4953,31;4212,43;145,71;opti_driver_6;41,436;0,08644;-816623833#4.11_0;0,0
274328;6,208055555555555;pv_6_1458;4932,52;4245,18;149,26;opti_driver_6;41,507999999999996;0,047630000000000006;-816623833#4.11_0;0,0
274329;6,208055555555555;pv_6_4625_0;4989,58;4167,18;137,57;opti_driver_6;39,888;0,14455;-816623833#4.11_0;0,0
274330;6,208055555555555;pv_6_468;5002,62;4152,91;137,57;opti_driver_6;40,536;0,16388;-816623833#4.11_0;0,0
274331;6,208055555555555;pv_6_4884;4917,92;4269,72;149,21;opti_driver_6;41,904;0,01908;-816623833#4.11_0;0,0
274332;6,208055555555555;pv_6_632_1;5042,29;4110,45;136,85;opti_driver_6;41,076;0,22199000000000002;-816623833#4.11_0;0,0
274333;6,208055555555555;pv_6_6575_1;4964,23;4196,42;145,71;opti_driver_6;40,716;0,10582;-816623833#4.11_0;0,0
274334;6,208055555555555;pv_6_8119;5055,5;4096,36;136,85;opti_driver_6;40,464;0,24130000000000001;-816623833#4.11_0;0,0
274335;6,208055555555555;pv_6_8171_1;5068,8;4082,17;136,85;opti_driver_6;40,356;0,26074;-816623833#4.11_0;0,0
274336;6,208055555555555;pv_6_8175;5029,01;4124,61;136,85;opti_driver_6;41,328;0,20257;-816623833#4.11_0;0,0
274337;6,208055555555555;pv_6_858_1;4976,59;4181,61;139,26;opti_driver_6;40,608;0,12513;-816623833#4.11_0;0,0
274338;6,208125;pv_6_11615_1;4944,08;4225,96;147,99;opti_driver_6;41,004000000000005;0,07007;-816623833#4.11_0;0,0
274339;6,208125;pv_6_11728_0;5017,74;4136,63;136,85;opti_driver_6;41,688;0,18609;-816623833#4.11_0;0,0
274340;6,208125;pv_6_1210;4954,91;4210,09;145,71;opti_driver_6;40,788000000000004;0,08928;-816623833#4.11_0;0,0
274341;6,208125;pv_6_1458;4933,97;4242,74;149,26;opti_driver_6;40,86;0,05047;-816623833#4.11_0;0,0
274342;6,208125;pv_6_4625_0;4991,49;4165,09;137,57;opti_driver_6;40,752;0,14737;-816623833#4.11_0;0,0
274343;6,208125;pv_6_468;5004,51;4150,85;137,57;opti_driver_6;40,248;0,16666999999999998;-816623833#4.11_0;0,0
274344;6,208125;pv_6_4884;4919,39;4267,26;149,21;opti_driver_6;41,22;0,02194;-816623833#4.11_0;0,0
274345;6,208125;pv_6_632_1;5044,19;4108,41;136,85;opti_driver_6;40,14;0,22477;-816623833#4.11_0;0,0
274346;6,208125;pv_6_6575_1;4965,82;4194,11;145,57;opti_driver_6;40,392;0,10862000000000001;-816623833#4.11_0;0,0
274347;6,208125;pv_6_8092_1;4909,51;4283,84;149,3;opti_driver_6;41,4;0,00264;-816623833#4.11_0;0,0
274348;6,208125;pv_6_8119;5057,41;4094,31;136,85;opti_driver_6;40,356;0,24409999999999998;-816623833#4.11_0;0,0
274349;6,208125;pv_6_8171_1;5070,71;4080,13;136,85;opti_driver_6;40,248;0,26354;-816623833#4.11_0;0,0
274350;6,208125;pv_6_8175;5030,96;4122,53;136,85;opti_driver_6;40,968;0,20542;-816623833#4.11_0;0,0
274351;6,208125;pv_6_858_1;4978,43;4179,47;139,26;opti_driver_6;40,716;0,12795;-816623833#4.11_0;0,0
274352;6,208194444444445;pv_6_11615_1;4945,67;4223,64;146,0;opti_driver_6;40,428000000000004;0,07288;-816623833#4.11_0;0,0
274353;6,208194444444445;pv_6_11728_0;5019,68;4134,56;136,85;opti_driver_6;40,824;0,18893000000000001;-816623833#4.11_0;0,0
274354;6,208194444444445;pv_6_1210;4956,49;4207,76;145,71;opti_driver_6;40,536;0,09209;-816623833#4.11_0;0,0
274355;6,208194444444445;pv_6_1458;4935,44;4240,27;149,26;opti_driver_6;41,4;0,053340000000000005;-816623833#4.11_0;0,0
274356;6,208194444444445;pv_6_4625_0;4993,4;4163,0;137,57;opti_driver_6;40,716;0,1502;-816623833#4.11_0;0,0
274357;6,208194444444445;pv_6_468;5006,44;4148,74;137,57;opti_driver_6;41,112;0,16953000000000001;-816623833#4.11_0;0,0
274358;6,208194444444445;pv_6_4884;4920,85;4264,81;149,22;opti_driver_6;41,112;0,02479;-816623833#4.11_0;0,0
274359;6,208194444444445;pv_6_632_1;5046,14;4106,34;136,85;opti_driver_6;40,968;0,22762000000000002;-816623833#4.11_0;0,0
